Order ID,country_id,product_id,channel_id,Order Priority,Order Date,Ship Date,Units Sold,Unit Price,Unit Cost,Total Revenue,Total Cost,Total Profit
184339702,89,1,2,C,2011-07-22,2011-08-17,9069,421.89,364.69,3826120.41,3307373.61,518746.8
636557996,184,5,1,L,2015-12-04,2015-12-20,512,47.45,31.79,24294.4,16276.48,8017.92
302113997,156,7,1,H,2013-08-31,2013-10-18,1100,205.7,117.11,226270.0,128821.0,97449.0
288869035,97,5,1,H,2012-11-11,2012-11-21,1622,47.45,31.79,76963.9,51563.38,25400.52
874996936,162,6,2,M,2017-10-06,2017-11-09,9893,109.28,35.84,1081107.04,354565.12,726541.92
158984029,141,8,2,C,2012-09-22,2012-10-01,5762,668.27,502.54,3850571.74,2895635.48,954936.26
809629142,175,8,2,M,2010-05-10,2010-05-27,6110,668.27,502.54,4083129.7,3070519.4,1012610.3
616043603,15,2,1,L,2014-01-20,2014-01-21,9847,81.73,56.67,804795.31,558029.49,246765.82
137651240,164,11,1,H,2012-09-12,2012-10-25,2916,651.21,524.96,1898928.36,1530783.36,368145.0
454188382,21,9,2,L,2018-01-20,2018-02-26,3290,152.58,97.44,501988.2,320577.6,181410.6
915703856,58,8,2,H,2016-08-26,2016-09-12,5975,668.27,502.54,3992913.25,3002676.5,990236.75
492558991,3,12,2,L,2017-12-02,2018-01-01,8006,154.06,90.93,1233404.36,727985.58,505418.78
925427615,65,2,2,M,2016-09-28,2016-10-08,3451,81.73,56.67,282050.23,195568.17,86482.06
875296056,136,6,1,L,2020-03-17,2020-03-23,8409,109.28,35.84,918935.52,301378.56,617556.96
873463141,30,12,1,H,2010-03-04,2010-03-08,6009,154.06,90.93,925746.54,546398.37,379348.17
171540200,84,1,1,C,2012-10-06,2012-10-09,1412,421.89,364.69,595708.68,514942.28,80766.4
791451060,7,2,2,M,2018-03-14,2018-04-27,6811,81.73,56.67,556663.03,385979.37,170683.66
775432050,131,8,2,H,2018-03-10,2018-04-03,6430,668.27,502.54,4296976.1,3231332.2,1065643.9
936031997,81,5,2,C,2011-04-18,2011-05-24,1523,47.45,31.79,72266.35,48416.17,23850.18
806112229,162,3,2,L,2018-12-22,2019-01-22,5377,437.2,263.33,2350824.4,1415925.41,934898.99
888846576,117,2,2,L,2016-01-25,2016-01-25,8309,81.73,56.67,679094.57,470871.03,208223.54
407721364,109,6,2,C,2010-12-28,2011-02-16,2667,109.28,35.84,291449.76,95585.28,195864.48
456535422,85,2,2,H,2019-01-08,2019-01-28,7832,81.73,56.67,640109.36,443839.44,196269.92
849400079,79,8,1,L,2014-02-28,2014-03-19,5214,668.27,502.54,3484359.78,2620243.56,864116.22
570739161,118,6,1,L,2020-01-13,2020-02-22,3256,109.28,35.84,355815.68,116695.04,239120.64
925288999,87,3,2,M,2019-01-01,2019-02-10,2432,437.2,263.33,1063270.4,640418.56,422851.84
588098418,97,2,1,C,2010-12-17,2011-01-02,246,81.73,56.67,20105.58,13940.82,6164.76
554528748,13,3,2,H,2018-09-15,2018-10-11,6234,437.2,263.33,2725504.8,1641599.22,1083905.58
990253818,154,12,2,H,2018-05-29,2018-06-16,6965,154.06,90.93,1073027.9,633327.45,439700.45
781259953,69,4,2,C,2019-10-30,2019-11-02,1036,9.33,6.92,9665.88,7169.12,2496.76
683845984,25,3,1,M,2018-03-11,2018-04-10,4078,437.2,263.33,1782901.6,1073859.74,709041.86
174623239,115,5,2,H,2010-03-21,2010-03-31,3752,47.45,31.79,178032.4,119276.08,58756.32
600515544,61,8,2,H,2010-03-08,2010-04-22,4749,668.27,502.54,3173614.23,2386562.46,787051.77
228759229,92,3,1,M,2012-06-21,2012-08-08,3794,437.2,263.33,1658736.8,999074.02,659662.78
996903121,27,11,2,M,2018-04-28,2018-05-18,4642,651.21,524.96,3022916.82,2436864.32,586052.5
862808549,91,7,2,L,2019-10-13,2019-11-10,3078,205.7,117.11,633144.6,360464.58,272680.02
554649341,116,9,1,C,2015-09-30,2015-10-26,1920,152.58,97.44,292953.6,187084.8,105868.8
420911824,53,3,1,C,2017-04-25,2017-05-24,6017,437.2,263.33,2630632.4,1584456.61,1046175.79
880394828,162,6,2,H,2010-05-09,2010-06-22,7249,109.28,35.84,792170.72,259804.16,532366.56
172209680,173,5,1,C,2014-04-23,2014-06-01,9526,47.45,31.79,452008.7,302831.54,149177.16
205780208,129,10,2,M,2012-09-15,2012-10-05,3791,255.28,159.42,967766.48,604361.22,363405.26
710842740,71,11,1,L,2011-12-20,2011-12-27,3018,651.21,524.96,1965351.78,1584329.28,381022.5
587446105,134,4,1,L,2014-09-01,2014-09-11,7212,9.33,6.92,67287.96,49907.04,17380.92
155951631,26,2,1,M,2014-03-09,2014-04-28,8408,81.73,56.67,687185.84,476481.36,210704.48
707033145,116,2,1,L,2010-10-04,2010-11-08,5674,81.73,56.67,463736.02,321545.58,142190.44
451676976,37,7,1,M,2016-10-25,2016-12-04,109,205.7,117.11,22421.3,12764.99,9656.31
371181952,124,3,1,C,2019-07-27,2019-08-22,9843,437.2,263.33,4303359.6,2591957.19,1711402.41
167159402,94,11,2,L,2018-05-29,2018-06-16,5037,651.21,524.96,3280144.77,2644223.52,635921.25
511533153,101,8,1,M,2019-08-03,2019-09-01,2882,668.27,502.54,1925954.14,1448320.28,477633.86
796539533,23,1,1,H,2020-03-01,2020-04-04,2603,421.89,364.69,1098179.67,949288.07,148891.6
484727370,8,8,2,L,2013-05-12,2013-07-01,455,668.27,502.54,304062.85,228655.7,75407.15
458957993,26,1,2,L,2015-04-13,2015-04-15,4724,421.89,364.69,1993008.36,1722795.56,270212.8
772405230,100,1,1,H,2016-10-21,2016-10-29,727,421.89,364.69,306714.03,265129.63,41584.4
198555409,148,5,1,H,2010-04-25,2010-06-12,5813,47.45,31.79,275826.85,184795.27,91031.58
281207358,98,7,2,M,2016-06-06,2016-07-14,4361,205.7,117.11,897057.7,510716.71,386340.99
384472405,168,3,1,M,2014-07-01,2014-07-11,2783,437.2,263.33,1216727.6,732847.39,483880.21
842774379,154,4,1,L,2012-02-09,2012-03-13,4522,9.33,6.92,42190.26,31292.24,10898.02
710849606,108,11,1,M,2018-05-07,2018-06-15,5050,651.21,524.96,3288610.5,2651048.0,637562.5
913746917,1,2,2,H,2017-01-28,2017-03-19,6873,81.73,56.67,561730.29,389492.91,172237.38
196827638,19,2,2,L,2015-01-20,2015-03-11,4527,81.73,56.67,369991.71,256545.09,113446.62
975765597,85,4,2,H,2015-03-07,2015-03-16,9579,9.33,6.92,89372.07,66286.68,23085.39
786547124,79,4,2,C,2011-03-05,2011-03-21,5628,9.33,6.92,52509.24,38945.76,13563.48
835471045,11,12,1,M,2014-04-21,2014-06-03,3303,154.06,90.93,508860.18,300341.79,208518.39
149148690,3,5,1,L,2015-12-12,2016-01-09,5267,47.45,31.79,249919.15,167437.93,82481.22
524503886,163,8,1,H,2014-04-30,2014-06-15,1210,668.27,502.54,808606.7,608073.4,200533.3
678772962,62,6,2,L,2019-11-18,2019-12-24,2858,109.28,35.84,312322.24,102430.72,209891.52
299504745,155,8,2,L,2017-10-19,2017-11-12,8964,668.27,502.54,5990372.28,4504768.56,1485603.72
494560563,150,1,1,L,2016-03-03,2016-03-05,316,421.89,364.69,133317.24,115242.04,18075.2
642114245,8,8,1,M,2019-03-30,2019-05-19,4729,668.27,502.54,3160248.83,2376511.66,783737.17
640652120,25,10,2,L,2011-05-18,2011-05-23,2054,255.28,159.42,524345.12,327448.68,196896.44
458973014,170,8,2,C,2015-11-12,2015-11-14,9169,668.27,502.54,6127367.63,4607789.26,1519578.37
586188256,148,1,2,H,2014-09-23,2014-10-26,4986,421.89,364.69,2103543.54,1818344.34,285199.2
681721675,182,1,2,M,2018-03-25,2018-04-23,5448,421.89,364.69,2298456.72,1986831.12,311625.6
925309598,169,4,2,C,2016-09-29,2016-11-03,8527,9.33,6.92,79556.91,59006.84,20550.07
667000854,46,2,2,H,2018-03-12,2018-04-16,9230,81.73,56.67,754367.9,523064.1,231303.8
677156770,140,7,2,L,2010-08-13,2010-09-08,4591,205.7,117.11,944368.7,537652.01,406716.69
896451175,51,12,1,M,2010-04-14,2010-05-26,8679,154.06,90.93,1337086.74,789181.47,547905.27
885870397,175,6,2,L,2013-08-05,2013-09-05,7591,109.28,35.84,829544.48,272061.44,557483.04
276713263,132,6,2,H,2013-02-02,2013-03-04,4459,109.28,35.84,487279.52,159810.56,327468.96
120591104,118,2,1,C,2013-07-10,2013-08-18,4442,81.73,56.67,363044.66,251728.14,111316.52
639427745,114,2,2,M,2015-10-17,2015-12-02,9734,81.73,56.67,795559.82,551625.78,243934.04
775459516,13,6,2,L,2011-08-13,2011-08-13,4558,109.28,35.84,498098.24,163358.72,334739.52
441235244,77,4,1,M,2010-03-31,2010-05-15,169,9.33,6.92,1576.77,1169.48,407.29
969616258,107,7,2,H,2011-10-03,2011-11-02,9853,205.7,117.11,2026762.1,1153884.83,872877.27
163776385,12,4,2,L,2012-05-13,2012-07-01,3927,9.33,6.92,36638.91,27174.84,9464.07
847201955,7,12,2,C,2020-07-02,2020-07-05,4740,154.06,90.93,730244.4,431008.2,299236.2
513691794,62,11,1,L,2019-05-09,2019-06-16,1672,651.21,524.96,1088823.12,877733.12,211090.0
777357232,53,5,2,M,2015-01-01,2015-01-08,6134,47.45,31.79,291058.3,194999.86,96058.44
622622096,155,2,2,L,2020-05-21,2020-05-28,6569,81.73,56.67,536884.37,372265.23,164619.14
454222714,76,5,2,C,2017-11-10,2017-12-26,3450,47.45,31.79,163702.5,109675.5,54027.0
747207915,90,12,1,C,2018-01-06,2018-01-22,4282,154.06,90.93,659684.92,389362.26,270322.66
696939027,106,4,2,M,2011-07-27,2011-08-25,8600,9.33,6.92,80238.0,59512.0,20726.0
469089877,74,5,1,C,2017-06-19,2017-07-21,2974,47.45,31.79,141116.3,94543.46,46572.84
749646794,172,2,1,H,2013-05-19,2013-06-23,6000,81.73,56.67,490380.0,340020.0,150360.0
494908607,119,12,2,H,2015-12-07,2016-01-14,3309,154.06,90.93,509784.54,300887.37,208897.17
981486642,103,4,1,L,2011-02-22,2011-02-24,2563,9.33,6.92,23912.79,17735.96,6176.83
856304728,104,11,2,H,2013-04-17,2013-05-15,8453,651.21,524.96,5504678.13,4437486.88,1067191.25
186599195,107,1,1,H,2016-10-05,2016-11-05,7703,421.89,364.69,3249818.67,2809207.07,440611.6
909918868,111,2,1,C,2012-02-04,2012-02-15,4068,81.73,56.67,332477.64,230533.56,101944.08
984125077,105,4,2,L,2012-09-23,2012-10-28,3335,9.33,6.92,31115.55,23078.2,8037.35
237391650,90,4,2,L,2017-07-24,2017-07-29,8320,9.33,6.92,77625.6,57574.4,20051.2
818204915,121,7,2,M,2016-04-19,2016-05-29,3872,205.7,117.11,796470.4,453449.92,343020.48
445363700,59,12,1,M,2016-03-13,2016-04-26,1871,154.06,90.93,288246.26,170130.03,118116.23
957979333,51,11,2,C,2015-04-26,2015-05-30,6228,651.21,524.96,4055735.88,3269450.88,786285.0
665475642,105,8,2,M,2018-07-29,2018-08-18,7886,668.27,502.54,5269977.22,3963030.44,1306946.78
197588956,49,11,1,M,2010-12-29,2011-01-18,9818,651.21,524.96,6393579.78,5154057.28,1239522.5
254368102,83,9,1,M,2016-07-17,2016-08-29,2029,152.58,97.44,309584.82,197705.76,111879.06
256174409,45,5,1,H,2017-11-28,2017-12-07,6555,47.45,31.79,311034.75,208383.45,102651.3
593681704,118,5,1,H,2015-04-30,2015-05-30,2464,47.45,31.79,116916.8,78330.56,38586.24
377876317,83,8,2,C,2010-07-16,2010-08-14,854,668.27,502.54,570702.58,429169.16,141533.42
590057075,32,3,2,M,2012-02-17,2012-03-04,9856,437.2,263.33,4309043.2,2595380.48,1713662.72
931835305,126,7,2,M,2019-07-02,2019-07-19,9629,205.7,117.11,1980685.3,1127652.19,853033.11
275134837,84,4,1,M,2017-07-07,2017-08-21,7367,9.33,6.92,68734.11,50979.64,17754.47
712191998,73,3,1,H,2013-12-05,2013-12-30,2294,437.2,263.33,1002936.8,604079.02,398857.78
805555617,56,8,2,C,2012-08-24,2012-09-15,663,668.27,502.54,443063.01,333184.02,109878.99
538087022,106,10,1,C,2019-02-02,2019-02-17,762,255.28,159.42,194523.36,121478.04,73045.32
862960040,50,6,1,L,2013-06-10,2013-06-30,7908,109.28,35.84,864186.24,283422.72,580763.52
553661000,76,7,1,H,2020-02-28,2020-03-14,9448,205.7,117.11,1943453.6,1106455.28,836998.32
253988730,34,1,1,L,2017-02-03,2017-02-22,9764,421.89,364.69,4119333.96,3560833.16,558500.8
228054559,31,10,2,L,2015-09-04,2015-09-16,5267,255.28,159.42,1344559.76,839665.14,504894.62
810282313,34,6,2,M,2012-10-16,2012-10-31,9398,109.28,35.84,1027013.44,336824.32,690189.12
155408322,117,8,1,L,2017-07-16,2017-07-24,7631,668.27,502.54,5099568.37,3834882.74,1264685.63
988481414,155,5,2,L,2013-10-10,2013-10-24,2471,47.45,31.79,117248.95,78553.09,38695.86
254862916,128,3,2,L,2018-12-11,2018-12-27,8455,437.2,263.33,3696526.0,2226455.15,1470070.85
370226657,28,11,1,M,2014-07-27,2014-09-02,7150,651.21,524.96,4656151.5,3753464.0,902687.5
670558965,74,3,1,C,2015-10-04,2015-10-15,2154,437.2,263.33,941728.8,567212.82,374515.98
562158668,51,3,2,C,2012-05-18,2012-06-02,4097,437.2,263.33,1791208.4,1078863.01,712345.39
871637094,109,5,1,L,2017-03-16,2017-04-19,5641,47.45,31.79,267665.45,179327.39,88338.06
695918071,95,10,1,C,2017-10-08,2017-11-21,6477,255.28,159.42,1653448.56,1032563.34,620885.22
552237927,38,8,2,C,2013-10-22,2013-11-24,8330,668.27,502.54,5566689.1,4186158.2,1380530.9
128145492,106,11,1,L,2011-11-27,2011-12-27,9953,651.21,524.96,6481493.13,5224926.88,1256566.25
531502091,173,12,2,H,2020-02-23,2020-03-17,2135,154.06,90.93,328918.1,194135.55,134782.55
240481555,154,8,2,L,2010-09-12,2010-10-25,2691,668.27,502.54,1798314.57,1352335.14,445979.43
953570210,84,1,1,L,2010-09-11,2010-10-11,1471,421.89,364.69,620600.19,536458.99,84141.2
839566886,15,9,2,C,2011-05-08,2011-05-24,5353,152.58,97.44,816760.74,521596.32,295164.42
387582910,184,2,1,C,2016-01-27,2016-03-10,3251,81.73,56.67,265704.23,184234.17,81470.06
157042109,179,6,1,C,2013-09-26,2013-11-08,1105,109.28,35.84,120754.4,39603.2,81151.2
327680814,17,9,2,M,2016-02-08,2016-02-19,6889,152.58,97.44,1051123.62,671264.16,379859.46
249547851,156,6,1,M,2020-05-28,2020-06-28,5609,109.28,35.84,612951.52,201026.56,411924.96
693004548,96,7,2,C,2014-09-04,2014-10-24,4301,205.7,117.11,884715.7,503690.11,381025.59
698724734,13,12,2,L,2015-03-11,2015-03-12,7031,154.06,90.93,1083195.86,639328.83,443867.03
727694737,105,5,2,C,2018-05-05,2018-06-08,9899,47.45,31.79,469707.55,314689.21,155018.34
411213386,35,12,2,L,2016-09-05,2016-10-09,6034,154.06,90.93,929598.04,548671.62,380926.42
800892007,53,9,1,M,2014-12-13,2014-12-15,597,152.58,97.44,91090.26,58171.68,32918.58
318654429,39,8,1,C,2014-01-21,2014-02-15,5782,668.27,502.54,3863937.14,2905686.28,958250.86
606736981,153,10,2,H,2016-05-28,2016-06-02,5811,255.28,159.42,1483432.08,926389.62,557042.46
677688491,82,9,2,H,2020-07-24,2020-08-25,1939,152.58,97.44,295852.62,188936.16,106916.46
964370286,46,3,2,H,2015-11-24,2015-12-01,7453,437.2,263.33,3258451.6,1962598.49,1295853.11
169956195,91,7,2,L,2020-01-11,2020-02-04,2670,205.7,117.11,549219.0,312683.7,236535.3
217932546,93,3,1,M,2019-12-26,2020-01-30,9938,437.2,263.33,4344893.6,2616973.54,1727920.06
402098166,3,11,1,M,2020-05-08,2020-06-10,8638,651.21,524.96,5625151.98,4534604.48,1090547.5
536564385,118,12,1,M,2016-07-06,2016-07-30,180,154.06,90.93,27730.8,16367.4,11363.4
505755031,128,8,2,H,2010-09-17,2010-09-20,3007,668.27,502.54,2009487.89,1511137.78,498350.11
714406430,161,9,2,L,2017-05-21,2017-06-19,7593,152.58,97.44,1158539.94,739861.92,418678.02
737567412,129,12,1,H,2015-01-18,2015-03-04,1443,154.06,90.93,222308.58,131211.99,91096.59
670599305,126,1,1,H,2015-10-18,2015-10-28,4091,421.89,364.69,1725951.99,1491946.79,234005.2
679175937,122,8,2,C,2017-03-10,2017-04-02,2107,668.27,502.54,1408044.89,1058851.78,349193.11
549283635,180,10,2,C,2018-04-19,2018-06-04,4089,255.28,159.42,1043839.92,651868.38,391971.54
137221229,144,6,1,M,2014-05-04,2014-05-28,5666,109.28,35.84,619180.48,203069.44,416111.04
719600045,100,9,2,H,2012-09-26,2012-10-18,4499,152.58,97.44,686457.42,438382.56,248074.86
943343913,63,12,2,M,2017-01-25,2017-03-07,5282,154.06,90.93,813744.92,480292.26,333452.66
875689160,169,7,2,H,2011-01-09,2011-02-21,4737,205.7,117.11,974400.9,554750.07,419650.83
654184615,5,10,1,M,2017-03-25,2017-04-24,6620,255.28,159.42,1689953.6,1055360.4,634593.2
936691606,77,8,2,C,2017-01-14,2017-02-02,6716,668.27,502.54,4488101.32,3375058.64,1113042.68
651383960,59,5,2,L,2020-01-16,2020-01-28,7844,47.45,31.79,372197.8,249360.76,122837.04
146748006,146,3,1,H,2015-12-14,2016-01-11,4851,437.2,263.33,2120857.2,1277413.83,843443.37
741582572,28,3,2,H,2012-01-07,2012-01-27,9618,437.2,263.33,4204989.6,2532707.94,1672281.66
674998986,119,7,2,H,2016-12-29,2017-01-06,6055,205.7,117.11,1245513.5,709101.05,536412.45
956421077,155,1,1,L,2014-05-31,2014-07-18,5105,421.89,364.69,2153748.45,1861742.45,292006.0
415585172,37,2,2,L,2010-09-08,2010-09-18,9742,81.73,56.67,796213.66,552079.14,244134.52
652540099,179,2,1,M,2019-02-01,2019-02-03,9971,81.73,56.67,814929.83,565056.57,249873.26
187647187,182,1,2,H,2011-08-11,2011-09-28,7827,421.89,364.69,3302133.03,2854428.63,447704.4
311580264,175,1,2,H,2020-07-26,2020-07-29,2379,421.89,364.69,1003676.31,867597.51,136078.8
135325658,179,11,1,C,2015-08-15,2015-09-30,4724,651.21,524.96,3076316.04,2479911.04,596405.0
640182197,52,12,1,M,2016-01-20,2016-02-23,2993,154.06,90.93,461101.58,272153.49,188948.09
627761209,5,5,2,L,2010-07-27,2010-09-10,7347,47.45,31.79,348615.15,233561.13,115054.02
769986522,12,10,1,M,2016-02-11,2016-03-21,4977,255.28,159.42,1270528.56,793433.34,477095.22
459094464,131,10,2,M,2019-01-19,2019-03-04,5109,255.28,159.42,1304225.52,814476.78,489748.74
957633864,22,9,1,M,2012-08-07,2012-08-31,3996,152.58,97.44,609709.68,389370.24,220339.44
448466050,156,8,1,L,2012-11-14,2012-11-21,9925,668.27,502.54,6632579.75,4987709.5,1644870.25
784764850,90,3,1,L,2010-09-28,2010-10-07,8213,437.2,263.33,3590723.6,2162729.29,1427994.31
740016591,143,1,1,H,2019-12-24,2020-01-04,6209,421.89,364.69,2619515.01,2264360.21,355154.8
958020102,114,7,1,C,2018-06-05,2018-07-03,8293,205.7,117.11,1705870.1,971193.23,734676.87
802886712,139,10,1,M,2017-07-09,2017-08-22,875,255.28,159.42,223370.0,139492.5,83877.5
609040248,171,12,2,M,2014-02-23,2014-03-20,7398,154.06,90.93,1139735.88,672700.14,467035.74
331217038,131,3,2,H,2017-05-26,2017-05-31,3337,437.2,263.33,1458936.4,878732.21,580204.19
894465911,69,1,1,M,2011-02-20,2011-02-26,1195,421.89,364.69,504158.55,435804.55,68354.0
144148194,23,10,1,C,2012-10-23,2012-11-03,5509,255.28,159.42,1406337.52,878244.78,528092.74
495937716,103,6,1,H,2014-08-18,2014-09-30,7846,109.28,35.84,857410.88,281200.64,576210.24
385820806,112,3,1,H,2010-04-24,2010-05-30,1805,437.2,263.33,789146.0,475310.65,313835.35
120096290,159,3,2,L,2011-02-14,2011-03-01,8016,437.2,263.33,3504595.2,2110853.28,1393741.92
525375497,172,7,2,H,2019-02-18,2019-03-08,9139,205.7,117.11,1879892.3,1070268.29,809624.01
698582255,75,1,2,C,2011-03-10,2011-03-29,4868,421.89,364.69,2053760.52,1775310.92,278449.6
256952893,149,9,1,M,2019-02-06,2019-02-14,6926,152.58,97.44,1056769.08,674869.44,381899.64
688036239,166,12,1,C,2017-05-16,2017-05-29,4068,154.06,90.93,626716.08,369903.24,256812.84
399693620,101,4,2,H,2014-02-04,2014-02-26,7079,9.33,6.92,66047.07,48986.68,17060.39
570098865,164,5,1,M,2013-07-06,2013-07-20,3778,47.45,31.79,179266.1,120102.62,59163.48
197738301,140,3,1,H,2010-09-06,2010-10-09,4012,437.2,263.33,1754046.4,1056479.96,697566.44
151410758,157,4,2,H,2018-03-13,2018-03-20,4663,9.33,6.92,43505.79,32267.96,11237.83
920227563,141,5,1,C,2018-01-31,2018-03-03,4640,47.45,31.79,220168.0,147505.6,72662.4
363612544,14,3,2,C,2020-08-08,2020-09-12,9887,437.2,263.33,4322596.4,2603543.71,1719052.69
461302030,88,2,1,H,2016-02-18,2016-03-04,8377,81.73,56.67,684652.21,474724.59,209927.62
563344848,56,3,2,H,2012-08-03,2012-08-08,5114,437.2,263.33,2235840.8,1346669.62,889171.18
540102326,144,3,1,L,2019-05-27,2019-05-28,7136,437.2,263.33,3119859.2,1879122.88,1240736.32
332248294,139,11,1,M,2010-01-26,2010-03-06,8508,651.21,524.96,5540494.68,4466359.68,1074135.0
400769078,54,4,2,M,2013-01-24,2013-02-08,5331,9.33,6.92,49738.23,36890.52,12847.71
376963508,91,3,1,H,2010-03-30,2010-04-15,734,437.2,263.33,320904.8,193284.22,127620.58
412442910,79,12,2,H,2017-01-17,2017-03-02,9877,154.06,90.93,1521650.62,898115.61,623535.01
729131114,39,10,1,L,2012-12-27,2013-01-30,4954,255.28,159.42,1264657.12,789766.68,474890.44
269264447,181,11,2,H,2011-03-04,2011-04-12,188,651.21,524.96,122427.48,98692.48,23735.0
745391738,44,2,1,H,2010-02-26,2010-04-15,6834,81.73,56.67,558542.82,387282.78,171260.04
790374314,108,1,2,M,2010-01-05,2010-01-18,8178,421.89,364.69,3450216.42,2982434.82,467781.6
907386004,130,7,2,H,2017-08-30,2017-09-26,4538,205.7,117.11,933466.6,531445.18,402021.42
319913136,156,3,1,H,2020-02-20,2020-04-04,8261,437.2,263.33,3611709.2,2175369.13,1436340.07
121754539,77,2,1,M,2011-04-29,2011-05-05,8728,81.73,56.67,713339.44,494615.76,218723.68
127021539,84,5,2,L,2018-09-10,2018-09-29,7351,47.45,31.79,348804.95,233688.29,115116.66
220137965,120,5,2,L,2012-05-26,2012-06-23,2571,47.45,31.79,121993.95,81732.09,40261.86
805840146,1,9,2,L,2017-07-31,2017-09-09,4862,152.58,97.44,741843.96,473753.28,268090.68
559176909,155,1,2,L,2012-09-29,2012-09-29,1729,421.89,364.69,729447.81,630549.01,98898.8
475509583,6,5,2,H,2020-09-08,2020-09-27,2707,47.45,31.79,128447.15,86055.53,42391.62
720511996,135,2,2,M,2017-08-01,2017-09-13,4366,81.73,56.67,356833.18,247421.22,109411.96
180170476,2,8,2,L,2013-03-09,2013-04-11,5302,668.27,502.54,3543167.54,2664467.08,878700.46
510783851,156,12,2,C,2013-06-02,2013-07-11,1147,154.06,90.93,176706.82,104296.71,72410.11
288963449,155,2,1,M,2015-01-01,2015-01-22,9561,81.73,56.67,781420.53,541821.87,239598.66
861633098,59,1,1,H,2010-10-27,2010-11-27,5236,421.89,364.69,2209016.04,1909516.84,299499.2
496029126,156,9,1,M,2016-08-25,2016-09-26,4896,152.58,97.44,747031.68,477066.24,269965.44
229700362,166,1,1,M,2012-05-03,2012-05-30,2296,421.89,364.69,968659.44,837328.24,131331.2
720508134,18,4,2,L,2011-04-28,2011-05-30,3223,9.33,6.92,30070.59,22303.16,7767.43
896626269,6,6,1,C,2012-07-01,2012-08-19,493,109.28,35.84,53875.04,17669.12,36205.92
206541097,159,1,1,M,2016-04-09,2016-05-24,8955,421.89,364.69,3778024.95,3265798.95,512226.0
869051444,121,3,2,C,2019-03-14,2019-04-09,489,437.2,263.33,213790.8,128768.37,85022.43
223268640,33,10,2,C,2019-05-05,2019-05-15,9007,255.28,159.42,2299306.96,1435895.94,863411.02
178616511,3,2,1,H,2010-12-03,2010-12-07,5450,81.73,56.67,445428.5,308851.5,136577.0
464831387,159,5,1,C,2011-01-19,2011-02-16,2792,47.45,31.79,132480.4,88757.68,43722.72
881962096,123,1,1,L,2011-08-10,2011-09-20,1038,421.89,364.69,437921.82,378548.22,59373.6
850369966,154,3,1,M,2016-09-01,2016-09-14,2225,437.2,263.33,972770.0,585909.25,386860.75
760728824,88,4,1,M,2015-10-12,2015-10-17,5419,9.33,6.92,50559.27,37499.48,13059.79
624024999,27,11,1,H,2010-09-04,2010-10-15,1719,651.21,524.96,1119429.99,902406.24,217023.75
521557319,74,6,1,L,2020-08-23,2020-09-23,9256,109.28,35.84,1011495.68,331735.04,679760.64
154937112,54,10,2,C,2012-12-30,2013-02-18,8189,255.28,159.42,2090487.92,1305490.38,784997.54
196088206,158,5,1,C,2015-05-18,2015-05-28,5713,47.45,31.79,271081.85,181616.27,89465.58
937246930,133,7,2,H,2014-02-24,2014-04-06,1049,205.7,117.11,215779.3,122848.39,92930.91
940962111,22,3,1,H,2013-03-23,2013-03-26,454,437.2,263.33,198488.8,119551.82,78936.98
190095078,157,2,1,L,2018-01-07,2018-02-03,2213,81.73,56.67,180868.49,125410.71,55457.78
537819659,108,9,1,L,2019-05-29,2019-06-25,1644,152.58,97.44,250841.52,160191.36,90650.16
757622182,136,3,1,L,2020-06-19,2020-07-24,6095,437.2,263.33,2664734.0,1604996.35,1059737.65
593301475,133,5,1,L,2020-06-05,2020-06-21,9946,47.45,31.79,471937.7,316183.34,155754.36
308968865,130,3,2,M,2020-01-12,2020-01-14,9608,437.2,263.33,4200617.6,2530074.64,1670542.96
239048182,164,3,1,C,2016-03-02,2016-03-15,8524,437.2,263.33,3726692.8,2244624.92,1482067.88
338275754,21,9,2,L,2017-12-05,2018-01-05,2168,152.58,97.44,330793.44,211249.92,119543.52
631700408,120,4,2,L,2019-11-13,2019-12-10,3043,9.33,6.92,28391.19,21057.56,7333.63
764683473,108,7,1,M,2018-01-15,2018-02-18,5687,205.7,117.11,1169815.9,666004.57,503811.33
452898776,102,4,1,M,2015-05-11,2015-06-06,1667,9.33,6.92,15553.11,11535.64,4017.47
832332646,3,11,1,L,2016-03-24,2016-05-01,4581,651.21,524.96,2983193.01,2404841.76,578351.25
409283912,141,12,1,C,2010-07-14,2010-08-27,5060,154.06,90.93,779543.6,460105.8,319437.8
910363900,12,11,2,C,2011-01-14,2011-02-13,5763,651.21,524.96,3752923.23,3025344.48,727578.75
532496440,73,4,1,H,2015-12-20,2016-01-13,6385,9.33,6.92,59572.05,44184.2,15387.85
692917859,19,7,1,M,2014-05-14,2014-05-26,8648,205.7,117.11,1778893.6,1012767.28,766126.32
179176986,5,1,2,M,2012-10-25,2012-11-18,1307,421.89,364.69,551410.23,476649.83,74760.4
999135148,179,1,1,M,2019-05-30,2019-07-18,5148,421.89,364.69,2171889.72,1877424.12,294465.6
730966174,31,12,2,M,2016-12-30,2017-01-13,7989,154.06,90.93,1230785.34,726439.77,504345.57
173156392,133,7,1,C,2011-05-03,2011-05-16,9679,205.7,117.11,1990970.3,1133507.69,857462.61
194504630,101,9,2,L,2015-01-07,2015-02-02,7097,152.58,97.44,1082860.26,691531.68,391328.58
